,CUSTOMER,cluster,Invoice_date,PROVINCE,CUSTYP,TYPDES,ITEM,QTY,price,PERIOD,paytime,sales
19098,JDA00000229R,0,2019-11-28,JS,41,Technical Distributor (FA/LA),1099027,2,2003.67,11,2019-11-28,4007.34
19099,JDA00000229R,0,2019-12-13,JS,41,Technical Distributor (FA/LA),1099027,1,2003.67,12,2019-12-13,2003.67
19100,JDA00000229R,0,2019-11-11,JS,41,Technical Distributor (FA/LA),1099027,2,2003.67,11,2019-11-11,4007.34
19101,JDA00000229R,0,2019-11-15,JS,41,Technical Distributor (FA/LA),1099027,1,2003.67,11,2019-11-15,2003.67
19102,JDA00000229R,0,2019-11-20,JS,41,Technical Distributor (FA/LA),1099027,17,2003.67,11,2019-11-20,34062.39
19103,JDA00000229R,0,2019-04-24,JS,41,Technical Distributor (FA/LA),1099027,1,2003.67,4,2019-04-24,2003.67
19104,JDA00000229R,0,2019-02-21,JS,41,Technical Distributor (FA/LA),1099027,9,2003.28,2,2019-02-21,18029.52
19105,JDA00000229R,0,2019-03-21,JS,41,Technical Distributor (FA/LA),1099027,2,2003.28,3,2019-03-21,4006.56
19106,JDA00000229R,0,2019-03-14,JS,41,Technical Distributor (FA/LA),1099027,1,2003.28,3,2019-03-14,2003.28
19107,JDA00000229R,0,2019-03-11,JS,41,Technical Distributor (FA/LA),1099027,2,2003.28,3,2019-03-11,4006.56
19108,JDA00000229R,0,2019-05-14,JS,41,Technical Distributor (FA/LA),1099027,1,2003.67,5,2019-05-14,2003.67
19109,JDA00000229R,0,2019-08-02,JS,41,Technical Distributor (FA/LA),1099027,2,2003.67,8,2019-08-02,4007.34
19110,JDA00000229R,0,2019-08-21,JS,41,Technical Distributor (FA/LA),1099027,2,2003.67,8,2019-08-21,4007.34
19111,JDA00000229R,0,2019-08-23,JS,41,Technical Distributor (FA/LA),1099027,1,2003.67,8,2019-08-23,2003.67
19112,JDA00000229R,0,2019-06-19,JS,41,Technical Distributor (FA/LA),1099027,1,2003.67,6,2019-06-19,2003.67
19113,JDA00000229R,0,2019-07-25,JS,41,Technical Distributor (FA/LA),1099027,1,2003.67,7,2019-07-25,2003.67
19114,JDA00000229R,0,2019-11-08,JS,41,Technical Distributor (FA/LA),1099028,1,2285.09,11,2019-11-08,2285.09
19115,JDA00000229R,0,2019-11-22,JS,41,Technical Distributor (FA/LA),1099028,5,2285.09,11,2019-11-22,11425.45
19116,JDA00000229R,0,2019-12-27,JS,41,Technical Distributor (FA/LA),1099028,3,2285.09,12,2019-12-27,6855.27
19117,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1099028,0,555.0,12,2019-12-31,0.0
19118,JDA00000229R,0,2019-08-21,JS,41,Technical Distributor (FA/LA),1099028,2,2285.09,8,2019-08-21,4570.18
19119,JDA00000229R,0,2019-08-26,JS,41,Technical Distributor (FA/LA),1099028,1,2285.09,8,2019-08-26,2285.09
19120,JDA00000229R,0,2019-09-09,JS,41,Technical Distributor (FA/LA),1099028,5,2285.09,9,2019-09-09,11425.45
19121,JDA00000229R,0,2019-09-09,JS,41,Technical Distributor (FA/LA),1099028,3,2285.09,9,2019-09-09,6855.27
19122,JDA00000229R,0,2019-10-21,JS,41,Technical Distributor (FA/LA),1099028,4,2285.09,10,2019-10-21,9140.36
19123,JDA00000229R,0,2019-10-28,JS,41,Technical Distributor (FA/LA),1099028,1,2285.09,10,2019-10-28,2285.09
19124,JDA00000229R,0,2019-04-18,JS,41,Technical Distributor (FA/LA),1099028,2,2285.17,4,2019-04-18,4570.34
19125,JDA00000229R,0,2019-04-18,JS,41,Technical Distributor (FA/LA),1099028,1,2285.09,4,2019-04-18,2285.09
19126,JDA00000229R,0,2019-04-18,JS,41,Technical Distributor (FA/LA),1099028,1,2285.09,4,2019-04-18,2285.09
19127,JDA00000229R,0,2019-06-26,JS,41,Technical Distributor (FA/LA),1099028,6,2285.09,6,2019-06-26,13710.54
19128,JDA00000229R,0,2019-05-28,JS,41,Technical Distributor (FA/LA),1099028,1,2285.09,5,2019-05-28,2285.09
19129,JDA00000229R,0,2019-08-05,JS,41,Technical Distributor (FA/LA),1099028,2,2285.09,8,2019-08-05,4570.18
19130,JDA00000229R,0,2019-03-14,JS,41,Technical Distributor (FA/LA),1099028,4,2285.17,3,2019-03-14,9140.68
19131,JDA00000229R,0,2019-03-11,JS,41,Technical Distributor (FA/LA),1099028,4,2285.17,3,2019-03-11,9140.68
19132,JDA00000229R,0,2019-03-14,JS,41,Technical Distributor (FA/LA),1099028,1,2285.17,3,2019-03-14,2285.17
19133,JDA00000229R,0,2019-04-12,JS,41,Technical Distributor (FA/LA),1099028,5,2285.09,4,2019-04-12,11425.45
19134,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1099029,0,555.0,12,2019-12-31,0.0
19135,JDA00000229R,0,2019-05-22,JS,41,Technical Distributor (FA/LA),1099029,1,2848.8,5,2019-05-22,2848.8
19136,JDA00000229R,0,2019-05-16,JS,41,Technical Distributor (FA/LA),1099029,2,2848.81,5,2019-05-16,5697.62
19137,JDA00000229R,0,2019-04-04,JS,41,Technical Distributor (FA/LA),1099029,1,2848.8,4,2019-04-04,2848.8
19138,JDA00000229R,0,2019-08-06,JS,41,Technical Distributor (FA/LA),1099029,1,2848.8,8,2019-08-06,2848.8
19139,JDA00000229R,0,2019-10-22,JS,41,Technical Distributor (FA/LA),1099029,4,2848.81,10,2019-10-22,11395.24
19140,JDA00000229R,0,2019-11-20,JS,41,Technical Distributor (FA/LA),1099029,1,2848.8,11,2019-11-20,2848.8
19141,JDA00000229R,0,2019-06-19,JS,41,Technical Distributor (FA/LA),1099029,26,2848.81,6,2019-06-19,74069.06
19142,JDA00000229R,0,2019-07-09,JS,41,Technical Distributor (FA/LA),1099029,2,2848.81,7,2019-07-09,5697.62
19143,JDA00000229R,0,2019-03-14,JS,41,Technical Distributor (FA/LA),1099029,1,2848.96,3,2019-03-14,2848.96
19144,JDA00000229R,0,2019-03-14,JS,41,Technical Distributor (FA/LA),1099029,3,2848.97,3,2019-03-14,8546.91
19145,JDA00000229R,0,2019-05-14,JS,41,Technical Distributor (FA/LA),1099029,1,2848.8,5,2019-05-14,2848.8
19146,JDA00000229R,0,2019-08-05,JS,41,Technical Distributor (FA/LA),1099030,1,3131.99,8,2019-08-05,3131.99
19147,JDA00000229R,0,2019-08-06,JS,41,Technical Distributor (FA/LA),1099030,1,3131.99,8,2019-08-06,3131.99
19148,JDA00000229R,0,2019-08-07,JS,41,Technical Distributor (FA/LA),1099030,1,3131.99,8,2019-08-07,3131.99
19149,JDA00000229R,0,2019-09-23,JS,41,Technical Distributor (FA/LA),1099030,1,3131.99,9,2019-09-23,3131.99
19150,JDA00000229R,0,2019-10-17,JS,41,Technical Distributor (FA/LA),1099030,1,3131.99,10,2019-10-17,3131.99
19151,JDA00000229R,0,2019-11-28,JS,41,Technical Distributor (FA/LA),1099030,2,3131.99,11,2019-11-28,6263.98
19152,JDA00000229R,0,2019-12-17,JS,41,Technical Distributor (FA/LA),1099030,2,3131.99,12,2019-12-17,6263.98
19153,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1099030,0,555.0,12,2019-12-31,0.0
19154,JDA00000229R,0,2019-04-17,JS,41,Technical Distributor (FA/LA),1099030,3,3131.99,4,2019-04-17,9395.97
19155,JDA00000229R,0,2019-04-18,JS,41,Technical Distributor (FA/LA),1099030,4,3131.73,4,2019-04-18,12526.92
19156,JDA00000229R,0,2019-04-18,JS,41,Technical Distributor (FA/LA),1099030,1,3131.99,4,2019-04-18,3131.99
19157,JDA00000229R,0,2019-04-18,JS,41,Technical Distributor (FA/LA),1099030,1,3131.99,4,2019-04-18,3131.99
19158,JDA00000229R,0,2019-05-07,JS,41,Technical Distributor (FA/LA),1099030,5,3131.99,5,2019-05-07,15659.949999999999
19159,JDA00000229R,0,2019-05-28,JS,41,Technical Distributor (FA/LA),1099030,2,3131.99,5,2019-05-28,6263.98
19160,JDA00000229R,0,2019-06-17,JS,41,Technical Distributor (FA/LA),1099030,6,3131.99,6,2019-06-17,18791.94
19161,JDA00000229R,0,2019-03-21,JS,41,Technical Distributor (FA/LA),1099030,2,3131.73,3,2019-03-21,6263.46
19162,JDA00000229R,0,2019-11-08,JS,41,Technical Distributor (FA/LA),1099031,13,3696.59,11,2019-11-08,48055.67
19163,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1099031,0,555.0,12,2019-12-31,0.0
19164,JDA00000229R,0,2019-12-13,JS,41,Technical Distributor (FA/LA),1099031,1,3696.59,12,2019-12-13,3696.59
19165,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1099033,0,555.0,12,2019-12-31,0.0
19166,JDA00000229R,0,2019-05-16,JS,41,Technical Distributor (FA/LA),1099033,1,4259.42,5,2019-05-16,4259.42
19167,JDA00000229R,0,2019-04-08,JS,41,Technical Distributor (FA/LA),1099033,7,4259.31,4,2019-04-08,29815.170000000002
19168,JDA00000229R,0,2019-04-18,JS,41,Technical Distributor (FA/LA),1099033,2,4259.31,4,2019-04-18,8518.62
19169,JDA00000229R,0,2019-04-18,JS,41,Technical Distributor (FA/LA),1099033,1,4259.42,4,2019-04-18,4259.42
19170,JDA00000229R,0,2019-10-22,JS,41,Technical Distributor (FA/LA),1099033,10,4259.43,10,2019-10-22,42594.3
19171,JDA00000229R,0,2019-10-22,JS,41,Technical Distributor (FA/LA),1099034,9,4541.73,10,2019-10-22,40875.56999999999
19172,JDA00000229R,0,2019-10-28,JS,41,Technical Distributor (FA/LA),1099034,1,4541.73,10,2019-10-28,4541.73
19173,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1099034,0,555.0,12,2019-12-31,0.0
19174,JDA00000229R,0,2019-07-29,JS,41,Technical Distributor (FA/LA),1102365,1,121244.65,7,2019-07-29,121244.65
19175,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1102365,0,555.0,12,2019-12-31,0.0
19176,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1103673,0,555.0,12,2019-12-31,0.0
19177,JDA00000229R,0,2019-07-29,JS,41,Technical Distributor (FA/LA),1103673,1,1926.68,7,2019-07-29,1926.68
19178,JDA00000229R,0,2019-12-05,JS,41,Technical Distributor (FA/LA),1200670,1,5685.09,12,2019-12-05,5685.09
19179,JDA00000229R,0,2019-07-26,JS,41,Technical Distributor (FA/LA),1207669,1,8958.54,7,2019-07-26,8958.54
19180,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1207669,0,555.0,12,2019-12-31,0.0
19181,JDA00000229R,0,2019-07-18,JS,41,Technical Distributor (FA/LA),1207672,1,3987.74,7,2019-07-18,3987.74
19182,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1207672,0,555.0,12,2019-12-31,0.0
19183,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212017,2,1111.9,1,2019-01-03,2223.8
19184,JDA00000229R,0,2019-12-12,JS,41,Technical Distributor (FA/LA),1212017,1,1102.79,12,2019-12-12,1102.79
19185,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212017,0,555.0,12,2019-12-31,0.0
19186,JDA00000229R,0,2019-12-12,JS,41,Technical Distributor (FA/LA),1212019,1,1399.25,12,2019-12-12,1399.25
19187,JDA00000229R,0,2019-11-15,JS,41,Technical Distributor (FA/LA),1212026,1,3193.05,11,2019-11-15,3193.05
19188,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212026,0,555.0,12,2019-12-31,0.0
19189,JDA00000229R,0,2019-11-15,JS,41,Technical Distributor (FA/LA),1212027,1,3762.08,11,2019-11-15,3762.08
19190,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212027,0,555.0,12,2019-12-31,0.0
19191,JDA00000229R,0,2019-09-18,JS,41,Technical Distributor (FA/LA),1212028,1,3652.34,9,2019-09-18,3652.34
19192,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212028,0,555.0,12,2019-12-31,0.0
19193,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212047,1,1261.9,1,2019-01-03,1261.9
19194,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212047,5,1261.9,1,2019-01-03,6309.5
19195,JDA00000229R,0,2019-01-23,JS,41,Technical Distributor (FA/LA),1212047,4,1261.9,1,2019-01-23,5047.6
19196,JDA00000229R,0,2019-02-13,JS,41,Technical Distributor (FA/LA),1212047,1,1261.9,2,2019-02-13,1261.9
19197,JDA00000229R,0,2019-01-02,JS,41,Technical Distributor (FA/LA),1212047,1,1261.9,1,2019-01-02,1261.9
19198,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212047,0,555.0,12,2019-12-31,0.0
19199,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212048,0,555.0,12,2019-12-31,0.0
19200,JDA00000229R,0,2019-02-13,JS,41,Technical Distributor (FA/LA),1212048,1,1505.0,2,2019-02-13,1505.0
19201,JDA00000229R,0,2019-01-23,JS,41,Technical Distributor (FA/LA),1212048,4,1505.0,1,2019-01-23,6020.0
19202,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212048,5,1505.0,1,2019-01-03,7525.0
19203,JDA00000229R,0,2019-01-02,JS,41,Technical Distributor (FA/LA),1212048,1,1505.0,1,2019-01-02,1505.0
19204,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212048,1,1505.0,1,2019-01-03,1505.0
19205,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212049,1,1410.17,1,2019-01-03,1410.17
19206,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212049,1,1410.17,1,2019-01-03,1410.17
19207,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212049,0,555.0,12,2019-12-31,0.0
19208,JDA00000229R,0,2019-12-02,JS,41,Technical Distributor (FA/LA),1212049,1,1369.16,12,2019-12-02,1369.16
19209,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212050,1,1655.0,1,2019-01-03,1655.0
19210,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212050,1,1655.0,1,2019-01-03,1655.0
19211,JDA00000229R,0,2019-12-02,JS,41,Technical Distributor (FA/LA),1212050,1,1593.05,12,2019-12-02,1593.05
19212,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212050,0,555.0,12,2019-12-31,0.0
19213,JDA00000229R,0,2019-12-19,JS,41,Technical Distributor (FA/LA),1212051,1,1506.33,12,2019-12-19,1506.33
19214,JDA00000229R,0,2019-12-19,JS,41,Technical Distributor (FA/LA),1212052,1,1931.11,12,2019-12-19,1931.11
19215,JDA00000229R,0,2019-12-26,JS,41,Technical Distributor (FA/LA),1212053,2,1708.1,12,2019-12-26,3416.2
19216,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212053,5,1708.45,1,2019-01-03,8542.25
19217,JDA00000229R,0,2019-02-13,JS,41,Technical Distributor (FA/LA),1212053,1,1708.45,2,2019-02-13,1708.45
19218,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212053,0,555.0,12,2019-12-31,0.0
19219,JDA00000229R,0,2019-01-15,JS,41,Technical Distributor (FA/LA),1212054,18,1886.9,1,2019-01-15,33964.200000000004
19220,JDA00000229R,0,2019-12-02,JS,41,Technical Distributor (FA/LA),1212054,2,1780.67,12,2019-12-02,3561.34
19221,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212054,0,555.0,12,2019-12-31,0.0
19222,JDA00000229R,0,2019-01-15,JS,41,Technical Distributor (FA/LA),1212055,18,2130.86,1,2019-01-15,38355.48
19223,JDA00000229R,0,2019-12-02,JS,41,Technical Distributor (FA/LA),1212055,2,2005.44,12,2019-12-02,4010.88
19224,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212055,0,555.0,12,2019-12-31,0.0
19225,JDA00000229R,0,2019-01-23,JS,41,Technical Distributor (FA/LA),1212056,28,2006.72,1,2019-01-23,56188.16
19226,JDA00000229R,0,2019-02-13,JS,41,Technical Distributor (FA/LA),1212056,13,2006.72,2,2019-02-13,26087.36
19227,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212056,0,555.0,12,2019-12-31,0.0
19228,JDA00000229R,0,2019-01-02,JS,41,Technical Distributor (FA/LA),1212056,12,2006.72,1,2019-01-02,24080.64
19229,JDA00000229R,0,2019-01-17,JS,41,Technical Distributor (FA/LA),1212056,1,2019.65,1,2019-01-17,2019.65
19230,JDA00000229R,0,2019-01-02,JS,41,Technical Distributor (FA/LA),1212057,12,2251.55,1,2019-01-02,27018.600000000002
19231,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212057,0,555.0,12,2019-12-31,0.0
19232,JDA00000229R,0,2019-02-13,JS,41,Technical Distributor (FA/LA),1212057,13,2251.55,2,2019-02-13,29270.15
19233,JDA00000229R,0,2019-01-23,JS,41,Technical Distributor (FA/LA),1212057,28,2251.55,1,2019-01-23,63043.40000000001
19234,JDA00000229R,0,2019-01-17,JS,41,Technical Distributor (FA/LA),1212057,1,2251.55,1,2019-01-17,2251.55
19235,JDA00000229R,0,2019-12-02,JS,41,Technical Distributor (FA/LA),1212058,1,2055.0,12,2019-12-02,2055.0
19236,JDA00000229R,0,2019-01-02,JS,41,Technical Distributor (FA/LA),1212058,3,2198.97,1,2019-01-02,6596.91
19237,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212058,0,555.0,12,2019-12-31,0.0
19238,JDA00000229R,0,2019-01-02,JS,41,Technical Distributor (FA/LA),1212059,3,2444.65,1,2019-01-02,7333.950000000001
19239,JDA00000229R,0,2019-12-02,JS,41,Technical Distributor (FA/LA),1212059,1,2279.78,12,2019-12-02,2279.78
19240,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212059,0,555.0,12,2019-12-31,0.0
19241,JDA00000229R,0,2019-01-02,JS,41,Technical Distributor (FA/LA),1212060,1,2305.0,1,2019-01-02,2305.0
19242,JDA00000229R,0,2019-01-23,JS,41,Technical Distributor (FA/LA),1212060,1,2305.0,1,2019-01-23,2305.0
19243,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212060,0,555.0,12,2019-12-31,0.0
19244,JDA00000229R,0,2019-01-02,JS,41,Technical Distributor (FA/LA),1212061,1,2549.83,1,2019-01-02,2549.83
19245,JDA00000229R,0,2019-01-23,JS,41,Technical Distributor (FA/LA),1212061,1,2549.83,1,2019-01-23,2549.83
19246,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212061,0,555.0,12,2019-12-31,0.0
19247,JDA00000229R,0,2019-10-29,JS,41,Technical Distributor (FA/LA),1212066,1,2604.56,10,2019-10-29,2604.56
19248,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212066,0,555.0,12,2019-12-31,0.0
19249,JDA00000229R,0,2019-10-29,JS,41,Technical Distributor (FA/LA),1212067,1,2828.45,10,2019-10-29,2828.45
19250,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212067,0,555.0,12,2019-12-31,0.0
19251,JDA00000229R,0,2019-10-29,JS,41,Technical Distributor (FA/LA),1212068,1,2741.73,10,2019-10-29,2741.73
19252,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212068,0,555.0,12,2019-12-31,0.0
19253,JDA00000229R,0,2019-10-29,JS,41,Technical Distributor (FA/LA),1212069,1,2966.5,10,2019-10-29,2966.5
19254,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212069,0,555.0,12,2019-12-31,0.0
19255,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1212071,0,555.0,12,2019-12-31,0.0
19256,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),1212071,5,1952.41,1,2019-01-03,9762.050000000001
19257,JDA00000229R,0,2019-02-13,JS,41,Technical Distributor (FA/LA),1212071,1,1952.41,2,2019-02-13,1952.41
19258,JDA00000229R,0,2019-12-26,JS,41,Technical Distributor (FA/LA),1212071,2,1952.35,12,2019-12-26,3904.7
19259,JDA00000229R,0,2019-09-02,JS,41,Technical Distributor (FA/LA),1213757,2,1739.07,9,2019-09-02,3478.14
19260,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1213757,0,555.0,12,2019-12-31,0.0
19261,JDA00000229R,0,2019-09-02,JS,41,Technical Distributor (FA/LA),1213758,2,2121.37,9,2019-09-02,4242.74
19262,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),1213758,0,555.0,12,2019-12-31,0.0
19263,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2024263,0,555.0,12,2019-12-31,0.0
19264,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),2024263,5,826.55,1,2019-01-03,4132.75
19265,JDA00000229R,0,2019-05-14,JS,41,Technical Distributor (FA/LA),2033362,113,854.14,5,2019-05-14,96517.81999999999
19266,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2033362,0,555.0,12,2019-12-31,0.0
19267,JDA00000229R,0,2019-03-07,JS,41,Technical Distributor (FA/LA),2033411,2,899.83,3,2019-03-07,1799.66
19268,JDA00000229R,0,2019-05-28,JS,41,Technical Distributor (FA/LA),2033411,5,900.13,5,2019-05-28,4500.65
19269,JDA00000229R,0,2019-05-14,JS,41,Technical Distributor (FA/LA),2033411,31,900.13,5,2019-05-14,27904.03
19270,JDA00000229R,0,2019-11-14,JS,41,Technical Distributor (FA/LA),2033411,85,900.13,11,2019-11-14,76511.05
19271,JDA00000229R,0,2019-12-05,JS,41,Technical Distributor (FA/LA),2033411,6,900.13,12,2019-12-05,5400.78
19272,JDA00000229R,0,2019-12-05,JS,41,Technical Distributor (FA/LA),2033411,18,900.13,12,2019-12-05,16202.34
19273,JDA00000229R,0,2019-12-17,JS,41,Technical Distributor (FA/LA),2033411,1,900.13,12,2019-12-17,900.13
19274,JDA00000229R,0,2019-12-26,JS,41,Technical Distributor (FA/LA),2033411,2,900.13,12,2019-12-26,1800.26
19275,JDA00000229R,0,2019-12-27,JS,41,Technical Distributor (FA/LA),2033411,1,900.13,12,2019-12-27,900.13
19276,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2033411,0,555.0,12,2019-12-31,0.0
19277,JDA00000229R,0,2019-06-19,JS,41,Technical Distributor (FA/LA),2033411,10,900.13,6,2019-06-19,9001.3
19278,JDA00000229R,0,2019-06-19,JS,41,Technical Distributor (FA/LA),2033411,3,900.13,6,2019-06-19,2700.39
19279,JDA00000229R,0,2019-05-14,JS,41,Technical Distributor (FA/LA),2033411,4,900.13,5,2019-05-14,3600.52
19280,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2033414,0,555.0,12,2019-12-31,0.0
19281,JDA00000229R,0,2019-04-12,JS,41,Technical Distributor (FA/LA),2033414,1,997.48,4,2019-04-12,997.48
19282,JDA00000229R,0,2019-12-02,JS,41,Technical Distributor (FA/LA),2033414,16,997.48,12,2019-12-02,15959.68
19283,JDA00000229R,0,2019-06-18,JS,41,Technical Distributor (FA/LA),2033415,12,1072.7,6,2019-06-18,12872.400000000001
19284,JDA00000229R,0,2019-06-13,JS,41,Technical Distributor (FA/LA),2033415,1,1072.7,6,2019-06-13,1072.7
19285,JDA00000229R,0,2019-12-02,JS,41,Technical Distributor (FA/LA),2033415,2,1072.7,12,2019-12-02,2145.4
19286,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2033415,0,555.0,12,2019-12-31,0.0
19287,JDA00000229R,0,2019-10-11,JS,41,Technical Distributor (FA/LA),2034819,6,1269.16,10,2019-10-11,7614.960000000001
19288,JDA00000229R,0,2019-10-21,JS,41,Technical Distributor (FA/LA),2034819,4,1269.16,10,2019-10-21,5076.64
19289,JDA00000229R,0,2019-11-13,JS,41,Technical Distributor (FA/LA),2034819,2,1269.16,11,2019-11-13,2538.32
19290,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2034819,0,555.0,12,2019-12-31,0.0
19291,JDA00000229R,0,2019-08-12,JS,41,Technical Distributor (FA/LA),2034819,1,1269.16,8,2019-08-12,1269.16
19292,JDA00000229R,0,2019-01-24,JS,41,Technical Distributor (FA/LA),2034819,2,1268.8,1,2019-01-24,2537.6
19293,JDA00000229R,0,2019-04-24,JS,41,Technical Distributor (FA/LA),2034819,1,1269.16,4,2019-04-24,1269.16
19294,JDA00000229R,0,2019-05-06,JS,41,Technical Distributor (FA/LA),2034819,2,1269.16,5,2019-05-06,2538.32
19295,JDA00000229R,0,2019-08-23,JS,41,Technical Distributor (FA/LA),2034819,2,1269.16,8,2019-08-23,2538.32
19296,JDA00000229R,0,2019-09-24,JS,41,Technical Distributor (FA/LA),2034819,4,1269.16,9,2019-09-24,5076.64
19297,JDA00000229R,0,2019-09-20,JS,41,Technical Distributor (FA/LA),2034819,2,1269.16,9,2019-09-20,2538.32
19298,JDA00000229R,0,2019-05-14,JS,41,Technical Distributor (FA/LA),2034819,2,1269.16,5,2019-05-14,2538.32
19299,JDA00000229R,0,2019-05-16,JS,41,Technical Distributor (FA/LA),2034819,2,1269.16,5,2019-05-16,2538.32
19300,JDA00000229R,0,2019-07-18,JS,41,Technical Distributor (FA/LA),2034819,12,1269.16,7,2019-07-18,15229.920000000002
19301,JDA00000229R,0,2019-04-12,JS,41,Technical Distributor (FA/LA),2034880,1,755.0,4,2019-04-12,755.0
19302,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2034880,0,555.0,12,2019-12-31,0.0
19303,JDA00000229R,0,2019-05-24,JS,41,Technical Distributor (FA/LA),2039803,2,1216.95,5,2019-05-24,2433.9
19304,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2039803,0,555.0,12,2019-12-31,0.0
19305,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2046398,0,555.0,12,2019-12-31,0.0
19306,JDA00000229R,0,2019-03-06,JS,41,Technical Distributor (FA/LA),2046398,1,658.45,3,2019-03-06,658.45
19307,JDA00000229R,0,2019-10-16,JS,41,Technical Distributor (FA/LA),2047841,2,1052.35,10,2019-10-16,2104.7
19308,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2047841,0,555.0,12,2019-12-31,0.0
19309,JDA00000229R,0,2019-08-09,JS,41,Technical Distributor (FA/LA),2066603,10,583.32,8,2019-08-09,5833.200000000001
19310,JDA00000229R,0,2019-11-26,JS,41,Technical Distributor (FA/LA),2066603,138,583.32,11,2019-11-26,80498.16
19311,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2066603,0,555.0,12,2019-12-31,0.0
19312,JDA00000229R,0,2019-01-03,JS,41,Technical Distributor (FA/LA),2067169,1,667.07,1,2019-01-03,667.07
19313,JDA00000229R,0,2019-12-31,JS,41,Technical Distributor (FA/LA),2067169,0,555.0,12,2019-12-31,0.0
19314,JDA00000229R,0,2019-03-06,JS,41,Technical Distributor (FA/LA),2069385,1,608.45,3,2019-03-06,608.45
19315,JDA00000229R,0,2019-04-24,JS,41,Technical Distributor (FA/LA),2069385,6,608.1,4,2019-04-24,3648.6000000000004
19316,JDA00000229R,0,2019-06-06,JS,41,Technical Distributor (FA/LA),2069385,5,608.1,6,2019-06-06,3040.5
